timestamp,open,high,low,close
2026-08-24 07:00:00+09:00,185.564,185.666,185.564,185.61
2026-08-24 07:05:00+09:00,185.61,185.628,185.597,185.607
2026-08-24 07:10:00+09:00,185.607,185.653,185.605,185.643
2026-08-24 07:15:00+09:00,185.643,185.669,185.642,185.666
2026-08-24 07:20:00+09:00,185.666,185.686,185.665,185.68
2026-08-24 07:25:00+09:00,185.68,185.691,185.677,185.681
2026-08-24 07:30:00+09:00,185.681,185.694,185.681,185.687
2026-08-24 07:35:00+09:00,185.687,185.689,185.639,185.639
2026-08-24 07:40:00+09:00,185.639,185.656,185.635,185.656
2026-08-24 07:45:00+09:00,185.656,185.656,185.643,185.652
2026-08-24 07:50:00+09:00,185.652,185.655,185.634,185.645
2026-08-24 07:55:00+09:00,185.645,185.66,185.644,185.655
2026-08-24 08:00:00+09:00,185.655,185.659,185.6,185.613
2026-08-24 08:05:00+09:00,185.613,185.615,185.606,185.614
2026-08-24 08:10:00+09:00,185.614,185.616,185.602,185.605
2026-08-24 08:15:00+09:00,185.605,185.606,185.595,185.603
2026-08-24 08:20:00+09:00,185.603,185.625,185.603,185.624
2026-08-24 08:25:00+09:00,185.624,185.642,185.614,185.625
2026-08-24 08:30:00+09:00,185.625,185.636,185.623,185.629
2026-08-24 08:35:00+09:00,185.629,185.643,185.629,185.639
2026-08-24 08:40:00+09:00,185.639,185.654,185.639,185.651
2026-08-24 08:45:00+09:00,185.652,185.669,185.652,185.664
2026-08-24 08:50:00+09:00,185.664,185.67,185.64,185.644
2026-08-24 08:55:00+09:00,185.645,185.662,185.619,185.623
2026-08-24 09:00:00+09:00,185.623,185.651,185.598,185.646
2026-08-24 09:05:00+09:00,185.645,185.665,185.597,185.602
2026-08-24 09:10:00+09:00,185.602,185.628,185.585,185.609
2026-08-24 09:15:00+09:00,185.609,185.61,185.57,185.581
2026-08-24 09:20:00+09:00,185.581,185.581,185.518,185.527
2026-08-24 09:25:00+09:00,185.527,185.54,185.499,185.515
2026-08-24 09:30:00+09:00,185.515,185.526,185.459,185.46
2026-08-24 09:35:00+09:00,185.46,185.482,185.444,185.458
2026-08-24 09:40:00+09:00,185.458,185.49,185.458,185.481
2026-08-24 09:45:00+09:00,185.481,185.55,185.458,185.541
2026-08-24 09:50:00+09:00,185.541,185.549,185.47,185.478
2026-08-24 09:55:00+09:00,185.478,185.531,185.464,185.48
2026-08-24 10:00:00+09:00,185.48,185.526,185.478,185.521
2026-08-24 10:05:00+09:00,185.521,185.543,185.512,185.521
2026-08-24 10:10:00+09:00,185.521,185.552,185.521,185.551
2026-08-24 10:15:00+09:00,185.551,185.581,185.548,185.573
2026-08-24 10:20:00+09:00,185.573,185.602,185.551,185.556
2026-08-24 10:25:00+09:00,185.556,185.594,185.556,185.579
2026-08-24 10:30:00+09:00,185.579,185.606,185.573,185.59
2026-08-24 10:35:00+09:00,185.591,185.606,185.587,185.595
2026-08-24 10:40:00+09:00,185.595,185.596,185.56,185.569
2026-08-24 10:45:00+09:00,185.569,185.589,185.559,185.575
2026-08-24 10:50:00+09:00,185.575,185.595,185.569,185.576
2026-08-24 10:55:00+09:00,185.576,185.58,185.546,185.559
2026-08-24 11:00:00+09:00,185.559,185.567,185.544,185.551
2026-08-24 11:05:00+09:00,185.551,185.583,185.549,185.583
2026-08-24 11:10:00+09:00,185.583,185.595,185.576,185.59
2026-08-24 11:15:00+09:00,185.59,185.601,185.569,185.591
2026-08-24 11:20:00+09:00,185.591,185.591,185.577,185.578
2026-08-24 11:25:00+09:00,185.578,185.586,185.562,185.584
2026-08-24 11:30:00+09:00,185.584,185.615,185.581,185.612
2026-08-24 11:35:00+09:00,185.612,185.631,185.607,185.614
2026-08-24 11:40:00+09:00,185.614,185.625,185.605,185.613
2026-08-24 11:45:00+09:00,185.613,185.614,185.588,185.596
2026-08-24 11:50:00+09:00,185.596,185.606,185.581,185.594
2026-08-24 11:55:00+09:00,185.594,185.623,185.586,185.606
2026-08-24 12:00:00+09:00,185.606,185.643,185.604,185.64
2026-08-24 12:05:00+09:00,185.64,185.665,185.636,185.643
2026-08-24 12:10:00+09:00,185.642,185.647,185.623,185.639
2026-08-24 12:15:00+09:00,185.639,185.642,185.627,185.631
2026-08-24 12:20:00+09:00,185.631,185.644,185.626,185.626
2026-08-24 12:25:00+09:00,185.627,185.636,185.623,185.634
2026-08-24 12:30:00+09:00,185.634,185.641,185.631,185.64
2026-08-24 12:35:00+09:00,185.64,185.663,185.639,185.653
2026-08-24 12:40:00+09:00,185.653,185.661,185.642,185.647
2026-08-24 12:45:00+09:00,185.647,185.651,185.626,185.64
2026-08-24 12:50:00+09:00,185.64,185.653,185.633,185.634
2026-08-24 12:55:00+09:00,185.634,185.65,185.62,185.635
2026-08-24 13:00:00+09:00,185.635,185.636,185.605,185.62
2026-08-24 13:05:00+09:00,185.62,185.631,185.598,185.6
2026-08-24 13:10:00+09:00,185.6,185.601,185.508,185.571
2026-08-24 13:15:00+09:00,185.571,185.601,185.569,185.585
2026-08-24 13:20:00+09:00,185.585,185.59,185.569,185.583
2026-08-24 13:25:00+09:00,185.583,185.588,185.52,185.545
2026-08-24 13:30:00+09:00,185.545,185.558,185.532,185.546
2026-08-24 13:35:00+09:00,185.546,185.572,185.531,185.567
2026-08-24 13:40:00+09:00,185.567,185.584,185.563,185.576
2026-08-24 13:45:00+09:00,185.576,185.623,185.575,185.612
2026-08-24 13:50:00+09:00,185.612,185.622,185.592,185.595
2026-08-24 13:55:00+09:00,185.595,185.603,185.584,185.595
2026-08-24 14:00:00+09:00,185.595,185.645,185.594,185.597
2026-08-24 14:05:00+09:00,185.597,185.639,185.596,185.62
2026-08-24 14:10:00+09:00,185.62,185.64,185.609,185.634
2026-08-24 14:15:00+09:00,185.634,185.634,185.605,185.606
2026-08-24 14:20:00+09:00,185.606,185.621,185.601,185.618
2026-08-24 14:25:00+09:00,185.618,185.634,185.616,185.617
2026-08-24 14:30:00+09:00,185.617,185.633,185.605,185.615
2026-08-24 14:35:00+09:00,185.615,185.62,185.6,185.617
2026-08-24 14:40:00+09:00,185.618,185.639,185.614,185.616
2026-08-24 14:45:00+09:00,185.616,185.633,185.606,185.619
2026-08-24 14:50:00+09:00,185.619,185.633,185.61,185.619
2026-08-24 14:55:00+09:00,185.619,185.632,185.611,185.615
2026-08-24 15:00:00+09:00,185.614,185.625,185.573,185.578
2026-08-24 15:05:00+09:00,185.578,185.578,185.543,185.573
2026-08-24 15:10:00+09:00,185.573,185.574,185.554,185.559
2026-08-24 15:15:00+09:00,185.559,185.589,185.534,185.585
2026-08-24 15:20:00+09:00,185.585,185.593,185.564,185.583
2026-08-24 15:25:00+09:00,185.583,185.59,185.564,185.572
2026-08-24 15:30:00+09:00,185.572,185.628,185.572,185.618
2026-08-24 15:35:00+09:00,185.618,185.663,185.616,185.639
2026-08-24 15:40:00+09:00,185.639,185.643,185.619,185.62
2026-08-24 15:45:00+09:00,185.62,185.642,185.61,185.642
2026-08-24 15:50:00+09:00,185.641,185.651,185.628,185.646
2026-08-24 15:55:00+09:00,185.646,185.72,185.642,185.713
2026-08-24 16:00:00+09:00,185.713,185.73,185.67,185.67
2026-08-24 16:05:00+09:00,185.669,185.757,185.659,185.756
2026-08-24 16:10:00+09:00,185.756,185.758,185.703,185.708
2026-08-24 16:15:00+09:00,185.709,185.74,185.69,185.718
2026-08-24 16:20:00+09:00,185.718,185.754,185.708,185.752
2026-08-24 16:25:00+09:00,185.752,185.782,185.752,185.761
