timestamp,open,high,low,close,volume
2018-11-05T04:00:00,128.849,128.92,128.832,128.912,5565.2900390625
2018-11-05T05:00:00,128.911,129.046,128.87,128.991,9575.1201171875
2018-11-05T06:00:00,128.99,129.127,128.989,129.04,9303.8701171875
2018-11-05T07:00:00,129.039,129.118,128.798,128.83,8911.5400390625
2018-11-05T08:00:00,128.83,128.981,128.771,128.862,9198.4296875
2018-11-05T09:00:00,128.861,128.925,128.819,128.918,8719.0400390625
2018-11-05T10:00:00,128.918,128.988,128.785,128.9,8523.9501953125
2018-11-05T11:00:00,128.899,128.921,128.739,128.797,8961.2998046875
2018-11-05T12:00:00,128.796,128.863,128.603,128.821,8960.8896484375
2018-11-05T13:00:00,128.819,128.852,128.747,128.816,11750.2900390625
2018-11-05T14:00:00,128.816,129.002,128.809,128.96,10813.4501953125
2018-11-05T15:00:00,128.962,129.068,128.908,129.04,14150.5
2018-11-05T16:00:00,129.038,129.102,128.984,128.984,9034.650390625
2018-11-05T17:00:00,128.987,129.025,128.95,128.956,6357.259765625
2018-11-05T18:00:00,128.956,129.285,128.953,129.256,7915.97998046875
2018-11-05T19:00:00,129.258,129.323,129.205,129.27,8213.900390625
2018-11-05T20:00:00,129.271,129.275,129.141,129.157,8304.0498046875
2018-11-05T21:00:00,129.153,129.191,129.106,129.112,3157.47998046875
2018-11-05T22:00:00,129.109,129.187,129.105,129.137,5664.77978515625
2018-11-05T23:00:00,129.136,129.224,129.136,129.212,4151.68994140625
2018-11-06T00:00:00,129.212,129.302,129.183,129.257,8777.9501953125
2018-11-06T01:00:00,129.26,129.275,129.186,129.214,9503.5498046875
2018-11-06T02:00:00,129.214,129.258,129.205,129.247,8420.8798828125
2018-11-06T03:00:00,129.248,129.255,129.194,129.22,5560.22021484375
2018-11-06T04:00:00,129.219,129.234,129.16,129.209,5930.740234375
2018-11-06T05:00:00,129.209,129.264,129.203,129.254,6046.22021484375
2018-11-06T06:00:00,129.262,129.456,129.262,129.441,8141.25
2018-11-06T07:00:00,129.435,129.463,129.299,129.356,8989.849609375
2018-11-06T08:00:00,129.354,129.453,129.234,129.366,10340.2197265625
2018-11-06T09:00:00,129.365,129.385,129.085,129.106,9949.240234375
2018-11-06T10:00:00,129.105,129.105,128.852,128.992,10514.5
2018-11-06T11:00:00,128.992,129.077,128.899,129.069,8962.25
2018-11-06T12:00:00,129.069,129.288,129.043,129.231,8334.25
2018-11-06T13:00:00,129.229,129.398,129.229,129.339,11586.9404296875
2018-11-06T14:00:00,129.339,129.437,129.307,129.312,11851.3203125
2018-11-06T15:00:00,129.311,129.434,129.271,129.434,12034.1298828125
2018-11-06T16:00:00,129.436,129.461,129.323,129.382,10270.669921875
2018-11-06T17:00:00,129.381,129.556,129.366,129.497,8816.080078125
2018-11-06T18:00:00,129.498,129.534,129.436,129.494,8837.7802734375
2018-11-06T19:00:00,129.493,129.508,129.371,129.418,8206.3203125
2018-11-06T20:00:00,129.416,129.547,129.406,129.546,6542.60986328125
2018-11-06T21:00:00,129.544,129.635,129.508,129.591,2984.6298828125
2018-11-06T22:00:00,129.591,129.601,129.447,129.548,6163.490234375
2018-11-06T23:00:00,129.546,129.692,129.536,129.673,7405.58984375
2018-11-07T00:00:00,129.675,129.708,129.43,129.637,14068.9296875
2018-11-07T01:00:00,129.636,129.737,129.545,129.678,18488.41015625
2018-11-07T02:00:00,129.678,129.849,129.573,129.747,17358.169921875
2018-11-07T03:00:00,129.749,129.843,129.567,129.839,14034.5302734375
2018-11-07T04:00:00,129.839,129.894,129.683,129.704,10638.3896484375
2018-11-07T05:00:00,129.702,129.771,129.552,129.572,9472.48046875
2018-11-07T06:00:00,129.569,129.669,129.389,129.451,9046.650390625
2018-11-07T07:00:00,129.453,129.634,129.397,129.494,11212.08984375
2018-11-07T08:00:00,129.494,129.856,129.478,129.822,11931.9697265625
2018-11-07T09:00:00,129.821,129.929,129.719,129.909,11855.7900390625
2018-11-07T10:00:00,129.909,129.963,129.816,129.934,11934.7001953125
2018-11-07T11:00:00,129.933,130.004,129.894,130.002,10158.41015625
2018-11-07T12:00:00,130.001,130.062,129.889,129.993,10454.330078125
2018-11-07T13:00:00,129.994,130.147,129.948,130.025,12552.8095703125
2018-11-07T14:00:00,130.023,130.127,129.882,129.966,13510.169921875
2018-11-07T15:00:00,129.966,130.122,129.924,130.01,13027.990234375
2018-11-07T16:00:00,130.011,130.05,129.812,129.856,11413.4697265625
2018-11-07T17:00:00,129.856,129.956,129.835,129.924,9005.1396484375
2018-11-07T18:00:00,129.926,129.977,129.757,129.794,10357.6904296875
2018-11-07T19:00:00,129.793,129.879,129.646,129.833,11287.16015625
2018-11-07T20:00:00,129.835,129.937,129.773,129.859,9176.259765625
2018-11-07T21:00:00,129.856,129.919,129.665,129.666,4905.7099609375
2018-11-07T22:00:00,129.666,129.797,129.655,129.757,3522.179931640625
2018-11-07T23:00:00,129.763,129.883,129.705,129.835,7014.3701171875
2018-11-08T00:00:00,129.835,129.907,129.806,129.881,8965.58984375
2018-11-08T01:00:00,129.881,129.958,129.83,129.871,9165.6396484375
2018-11-08T02:00:00,129.871,129.905,129.823,129.877,10600.9501953125
2018-11-08T03:00:00,129.878,129.931,129.86,129.914,10058.4697265625
2018-11-08T04:00:00,129.914,129.959,129.883,129.934,8662.51953125
2018-11-08T05:00:00,129.934,129.986,129.903,129.944,9480.23046875
2018-11-08T06:00:00,129.944,129.948,129.831,129.924,9314.4697265625
2018-11-08T07:00:00,129.925,130.018,129.723,130.018,11169.51953125
2018-11-08T08:00:00,130.016,130.127,129.925,129.964,11201.1904296875
2018-11-08T09:00:00,129.962,129.988,129.809,129.856,10146.73046875
2018-11-08T10:00:00,129.855,129.954,129.737,129.839,10850.3701171875
2018-11-08T11:00:00,129.842,129.851,129.696,129.722,11279.98046875
2018-11-08T12:00:00,129.722,129.866,129.71,129.802,10610.900390625
2018-11-08T13:00:00,129.803,129.973,129.798,129.897,11661.3203125
2018-11-08T14:00:00,129.896,130.028,129.858,129.978,13008.2900390625
2018-11-08T15:00:00,129.977,130.092,129.905,130.02,13625.0400390625
2018-11-08T16:00:00,130.024,130.056,129.909,129.989,10396.849609375
2018-11-08T17:00:00,129.989,130.015,129.775,129.825,9759.26953125
2018-11-08T18:00:00,129.828,129.848,129.781,129.817,8214.400390625
2018-11-08T19:00:00,129.816,129.891,129.43,129.449,14652.099609375
2018-11-08T20:00:00,129.448,129.542,129.388,129.495,9724.169921875
2018-11-08T21:00:00,129.499,129.65,129.49,129.609,4049.0400390625
2018-11-08T22:00:00,129.606,129.634,129.562,129.601,4457.1201171875
2018-11-08T23:00:00,129.606,129.638,129.51,129.549,7327.990234375
2018-11-09T00:00:00,129.553,129.6,129.509,129.524,8507.1298828125
2018-11-09T01:00:00,129.524,129.531,129.335,129.43,10220.6796875
2018-11-09T02:00:00,129.432,129.441,129.221,129.247,8943.23046875
2018-11-09T03:00:00,129.246,129.325,129.18,129.246,7787.77978515625
2018-11-09T04:00:00,129.246,129.275,129.198,129.26,7469.7001953125
2018-11-09T05:00:00,129.26,129.313,129.214,129.279,6973.22998046875
2018-11-09T06:00:00,129.281,129.319,129.219,129.232,8337.4501953125
2018-11-09T07:00:00,129.233,129.235,129.049,129.058,10480.740234375
2018-11-09T08:00:00,129.06,129.134,128.922,128.924,12816.1103515625
2018-11-09T09:00:00,128.923,129.148,128.923,129.116,11062.4697265625
2018-11-09T10:00:00,129.12,129.179,128.97,129.11,9679.259765625
2018-11-09T11:00:00,129.108,129.264,129.093,129.253,9601.8603515625
2018-11-09T12:00:00,129.253,129.272,129.123,129.221,8663.2998046875
2018-11-09T13:00:00,129.22,129.29,129.111,129.274,12349.919921875
2018-11-09T14:00:00,129.274,129.365,129.106,129.123,13393.240234375
2018-11-09T15:00:00,129.123,129.203,129.033,129.098,14870.3798828125
2018-11-09T16:00:00,129.097,129.154,128.841,128.842,13960.1298828125
2018-11-09T17:00:00,128.842,128.99,128.738,128.947,12894.6298828125
2018-11-09T18:00:00,128.947,128.997,128.868,128.9,8222.169921875
2018-11-09T19:00:00,128.897,129.013,128.889,128.992,8737.23046875
2018-11-09T20:00:00,128.998,129.039,128.955,129.012,9586.16015625
2018-11-09T21:00:00,129.01,129.031,128.952,128.97,3354.780029296875
2018-11-11T22:00:00,128.87,128.971,128.84,128.866,13192.5400390625
2018-11-11T23:00:00,128.867,128.942,128.867,128.915,8653.7900390625
2018-11-12T00:00:00,128.915,129.029,128.891,129.009,9603.08984375
2018-11-12T01:00:00,129.01,129.128,129.009,129.063,9291.2802734375
2018-11-12T02:00:00,129.065,129.137,129.063,129.135,7939.91015625
2018-11-12T03:00:00,129.134,129.186,129.094,129.113,7687.740234375
2018-11-12T04:00:00,129.114,129.129,129.052,129.082,8838.650390625
2018-11-12T05:00:00,129.08,129.087,128.922,128.987,11800.5498046875
2018-11-12T06:00:00,128.985,129.054,128.667,128.716,11582.080078125
2018-11-12T07:00:00,128.721,128.798,128.539,128.547,13844.73046875
2018-11-12T08:00:00,128.545,128.555,128.234,128.367,15073.5400390625
2018-11-12T09:00:00,128.366,128.405,128.213,128.243,12528.26953125
2018-11-12T10:00:00,128.244,128.397,128.15,128.284,10682.25
2018-11-12T11:00:00,128.287,128.291,128.133,128.245,10483.080078125
2018-11-12T12:00:00,128.244,128.37,128.236,128.351,10949.009765625
2018-11-12T13:00:00,128.354,128.357,128.17,128.289,13725.6201171875
2018-11-12T14:00:00,128.289,128.299,128.151,128.222,12085.9296875
2018-11-12T15:00:00,128.22,128.278,127.986,127.993,13407.3095703125
2018-11-12T16:00:00,127.995,128.049,127.813,128.016,11695.9296875
2018-11-12T17:00:00,128.017,128.052,127.91,127.951,10160.6201171875
2018-11-12T18:00:00,127.952,127.963,127.862,127.943,11567.830078125
2018-11-12T19:00:00,127.941,128.026,127.935,127.968,9354.1904296875
2018-11-12T20:00:00,127.97,127.971,127.78,127.793,11668.9296875
2018-11-12T21:00:00,127.794,127.836,127.65,127.698,5174.64013671875
2018-11-12T22:00:00,127.679,127.764,127.674,127.681,6178.830078125
2018-11-12T23:00:00,127.68,127.763,127.583,127.602,9647.4404296875
2018-11-13T00:00:00,127.6,127.653,127.498,127.616,12408.0595703125
2018-11-13T01:00:00,127.616,127.784,127.589,127.772,11875.5302734375
2018-11-13T02:00:00,127.775,127.785,127.678,127.754,9250.3203125
2018-11-13T03:00:00,127.754,128.246,127.738,128.187,40481.5390625
2018-11-13T04:00:00,128.191,128.305,128.146,128.192,9656.83984375
2018-11-13T05:00:00,128.194,128.245,128.103,128.118,9911.2900390625
2018-11-13T06:00:00,128.116,128.218,128.03,128.211,8521.3798828125
2018-11-13T07:00:00,128.21,128.325,128.055,128.182,13994.2900390625
2018-11-13T08:00:00,128.185,128.41,128.082,128.199,15705.2001953125
2018-11-13T09:00:00,128.198,128.278,128.115,128.186,13944.740234375
2018-11-13T10:00:00,128.184,128.282,128.075,128.24,12385.080078125
2018-11-13T11:00:00,128.24,128.34,128.181,128.283,12550.7802734375
2018-11-13T12:00:00,128.283,128.399,128.234,128.298,14973.4599609375
2018-11-13T13:00:00,128.298,128.409,128.237,128.305,13864.5
2018-11-13T14:00:00,128.306,128.51,128.304,128.399,13742.0400390625
2018-11-13T15:00:00,128.397,128.557,128.198,128.496,16395.619140625
2018-11-13T16:00:00,128.496,128.752,128.46,128.637,14232.6904296875
2018-11-13T17:00:00,128.638,128.657,128.466,128.518,11337.8701171875
2018-11-13T18:00:00,128.516,128.577,128.283,128.284,10679.08984375
2018-11-13T19:00:00,128.283,128.324,128.191,128.286,9988.599609375
2018-11-13T20:00:00,128.286,128.414,128.245,128.39,11411.240234375
2018-11-13T21:00:00,128.39,128.522,128.38,128.475,3932.89990234375
2018-11-13T22:00:00,128.44,128.591,128.428,128.585,5724.72998046875
2018-11-13T23:00:00,128.582,128.812,128.571,128.715,10461.51953125
2018-11-14T00:00:00,128.716,128.978,128.625,128.788,12454.7001953125
2018-11-14T01:00:00,128.788,128.863,128.745,128.798,12275.9501953125
2018-11-14T02:00:00,128.799,128.837,128.635,128.682,11896.1796875
2018-11-14T03:00:00,128.683,128.803,128.662,128.746,9887.66015625
2018-11-14T04:00:00,128.746,128.748,128.565,128.577,9383.0595703125
2018-11-14T05:00:00,128.576,128.68,128.571,128.607,10306.080078125
2018-11-14T06:00:00,128.607,128.711,128.542,128.669,8665.83984375
2018-11-14T07:00:00,128.67,128.704,128.429,128.626,13934.4599609375
2018-11-14T08:00:00,128.622,128.629,128.374,128.408,14813.009765625
2018-11-14T09:00:00,128.406,128.479,128.311,128.349,11231.080078125
2018-11-14T10:00:00,128.349,128.434,128.276,128.391,13044.580078125
2018-11-14T11:00:00,128.389,128.41,128.28,128.348,12865.0703125
2018-11-14T12:00:00,128.349,128.562,128.34,128.477,10797.419921875
2018-11-14T13:00:00,128.478,128.823,128.466,128.639,12308.2099609375
2018-11-14T14:00:00,128.639,129.226,128.608,129.104,16102.5703125
2018-11-14T15:00:00,129.104,129.183,128.769,128.81,16553.560546875
2018-11-14T16:00:00,128.812,128.817,128.531,128.627,13818.25
2018-11-14T17:00:00,128.631,128.668,128.263,128.326,15263.330078125
2018-11-14T18:00:00,128.325,128.435,128.129,128.315,15733.7001953125
2018-11-14T19:00:00,128.316,128.714,128.159,128.707,15625.6298828125
2018-11-14T20:00:00,128.703,128.797,128.505,128.512,10127.1796875
2018-11-14T21:00:00,128.508,128.556,128.46,128.469,4912.080078125
2018-11-14T22:00:00,128.464,128.531,128.419,128.486,5495.6201171875
2018-11-14T23:00:00,128.486,128.608,128.452,128.461,7994.1298828125
2018-11-15T00:00:00,128.461,128.615,128.438,128.559,13433.259765625
2018-11-15T01:00:00,128.559,128.674,128.439,128.464,14001.1298828125
2018-11-15T02:00:00,128.464,128.668,128.452,128.574,12142.330078125
2018-11-15T03:00:00,128.574,128.634,128.52,128.561,9912.26953125
2018-11-15T04:00:00,128.562,128.681,128.49,128.653,10196.3896484375
2018-11-15T05:00:00,128.655,128.667,128.592,128.662,9517.16015625
2018-11-15T06:00:00,128.66,128.81,128.627,128.77,10016.26953125
2018-11-15T07:00:00,128.771,128.843,128.635,128.696,13424.91015625
2018-11-15T08:00:00,128.699,128.814,128.25,128.402,16298.400390625
2018-11-15T09:00:00,128.399,128.4,127.96,127.97,17215.109375
2018-11-15T10:00:00,127.968,128.184,127.798,128.172,15003.5498046875
2018-11-15T11:00:00,128.172,128.443,128.16,128.375,14114.0703125
2018-11-15T12:00:00,128.372,128.419,128.151,128.239,14093.8603515625
2018-11-15T13:00:00,128.239,128.286,127.894,127.901,15396.9404296875
2018-11-15T14:00:00,127.909,128.146,127.766,127.971,19251.33984375
2018-11-15T15:00:00,127.972,128.202,127.914,128.177,16103.7197265625
2018-11-15T16:00:00,128.175,128.675,128.104,128.455,14526.1396484375
2018-11-15T17:00:00,128.454,128.524,128.254,128.267,13540.3798828125
2018-11-15T18:00:00,128.269,128.83,128.215,128.623,12290.6103515625
2018-11-15T19:00:00,128.62,129.049,128.62,128.938,11908.0595703125
2018-11-15T20:00:00,128.94,128.94,128.641,128.703,12245.0
2018-11-15T21:00:00,128.697,128.761,128.615,128.687,4778.60009765625
2018-11-15T22:00:00,128.687,128.714,128.564,128.61,7221.2099609375
2018-11-15T23:00:00,128.614,128.637,128.557,128.604,7266.990234375
2018-11-16T00:00:00,128.601,128.784,128.569,128.75,11131.259765625
2018-11-16T01:00:00,128.752,128.77,128.616,128.646,11422.9404296875
2018-11-16T02:00:00,128.646,128.664,128.462,128.477,9841.23046875
2018-11-16T03:00:00,128.479,128.602,128.47,128.575,8968.48046875
2018-11-16T04:00:00,128.571,128.602,128.509,128.57,6255.02978515625
2018-11-16T05:00:00,128.57,128.597,128.493,128.547,9196.240234375
2018-11-16T06:00:00,128.547,128.563,128.405,128.539,9390.16015625
2018-11-16T07:00:00,128.543,128.624,128.41,128.502,11343.5400390625
2018-11-16T08:00:00,128.503,128.755,128.503,128.639,14577.58984375
2018-11-16T09:00:00,128.637,128.681,128.542,128.583,14121.7998046875
2018-11-16T10:00:00,128.581,128.583,128.248,128.315,13069.3798828125
2018-11-16T11:00:00,128.313,128.416,128.225,128.394,12267.900390625
2018-11-16T12:00:00,128.395,128.453,128.287,128.326,11939.4599609375
2018-11-16T13:00:00,128.325,128.578,128.123,128.577,16812.599609375
2018-11-16T14:00:00,128.576,128.709,128.522,128.56,16923.19921875
2018-11-16T15:00:00,128.558,128.681,128.466,128.569,15003.08984375
2018-11-16T16:00:00,128.57,128.758,128.516,128.571,12764.169921875
2018-11-16T17:00:00,128.571,128.891,128.551,128.782,14009.76953125
2018-11-16T18:00:00,128.782,128.836,128.668,128.725,12627.5400390625
2018-11-16T19:00:00,128.724,128.798,128.679,128.776,11852.259765625
2018-11-16T20:00:00,128.774,128.795,128.71,128.771,9019.2099609375
2018-11-16T21:00:00,128.772,128.892,128.764,128.806,4401.18994140625
2018-11-18T22:00:00,128.694,128.843,128.692,128.777,7461.6298828125
2018-11-18T23:00:00,128.777,128.793,128.463,128.659,15081.5703125
2018-11-19T00:00:00,128.659,128.72,128.596,128.617,10358.1103515625
2018-11-19T01:00:00,128.617,128.69,128.544,128.596,11198.599609375
2018-11-19T02:00:00,128.599,128.6,128.516,128.549,9160.009765625
2018-11-19T03:00:00,128.55,128.582,128.503,128.569,10397.66015625
2018-11-19T04:00:00,128.57,128.586,128.487,128.487,8005.93017578125
2018-11-19T05:00:00,128.488,128.587,128.483,128.573,9325.9501953125
2018-11-19T06:00:00,128.572,128.599,128.518,128.573,9584.169921875
2018-11-19T07:00:00,128.573,128.733,128.553,128.619,11045.830078125
2018-11-19T08:00:00,128.621,128.921,128.594,128.812,13419.6796875
2018-11-19T09:00:00,128.81,128.853,128.705,128.741,12216.9697265625
2018-11-19T10:00:00,128.738,128.784,128.672,128.73,9389.900390625
2018-11-19T11:00:00,128.732,128.971,128.713,128.856,11873.6298828125
2018-11-19T12:00:00,128.858,128.914,128.785,128.822,9606.8798828125
2018-11-19T13:00:00,128.824,128.997,128.804,128.939,10808.98046875
2018-11-19T14:00:00,128.939,129.064,128.822,128.825,11530.2900390625
2018-11-19T15:00:00,128.823,128.976,128.642,128.927,14950.759765625
2018-11-19T16:00:00,128.931,128.945,128.743,128.834,12280.6904296875
2018-11-19T17:00:00,128.831,128.886,128.7,128.832,12459.5302734375
2018-11-19T18:00:00,128.832,128.872,128.772,128.779,11549.5
2018-11-19T19:00:00,128.779,128.956,128.763,128.897,12789.080078125
2018-11-19T20:00:00,128.894,128.915,128.821,128.875,9449.1904296875
2018-11-19T21:00:00,128.876,128.914,128.853,128.899,3236.219970703125
2018-11-19T22:00:00,128.902,128.913,128.817,128.847,8970.48046875
2018-11-19T23:00:00,128.845,128.886,128.79,128.832,9080.650390625
2018-11-20T00:00:00,128.831,128.954,128.825,128.942,8682.7900390625
2018-11-20T01:00:00,128.942,128.976,128.872,128.94,6453.2998046875
2018-11-20T02:00:00,128.94,128.973,128.889,128.949,6089.52001953125
2018-11-20T03:00:00,128.949,128.993,128.882,128.954,6912.52978515625
2018-11-20T04:00:00,128.953,128.974,128.794,128.801,7643.169921875
2018-11-20T05:00:00,128.801,128.912,128.791,128.859,7529.169921875
2018-11-20T06:00:00,128.858,128.918,128.811,128.911,7719.490234375
2018-11-20T07:00:00,128.912,129.021,128.846,128.939,11838.8203125
2018-11-20T08:00:00,128.943,129.035,128.426,128.438,14871.759765625
2018-11-20T09:00:00,128.438,128.585,128.355,128.515,13762.0703125
2018-11-20T10:00:00,128.519,128.664,128.51,128.572,13204.669921875
2018-11-20T11:00:00,128.573,128.673,128.489,128.626,13282.0703125
2018-11-20T12:00:00,128.624,128.624,128.267,128.299,13203.75
2018-11-20T13:00:00,128.299,128.355,128.145,128.194,15893.5302734375
2018-11-20T14:00:00,128.193,128.318,128.121,128.139,17786.560546875
2018-11-20T15:00:00,128.145,128.574,128.006,128.53,19706.55078125
2018-11-20T16:00:00,128.534,128.583,128.3,128.349,16568.9609375
2018-11-20T17:00:00,128.349,128.419,128.194,128.232,15011.91015625
2018-11-20T18:00:00,128.232,128.294,128.1,128.126,13673.0498046875
2018-11-20T19:00:00,128.126,128.24,128.104,128.159,11967.3095703125
2018-11-20T20:00:00,128.156,128.204,128.058,128.134,12172.3203125
2018-11-20T21:00:00,128.131,128.256,128.121,128.212,4093.68994140625
2018-11-20T22:00:00,128.216,128.216,128.126,128.161,4648.85986328125
2018-11-20T23:00:00,128.168,128.213,128.119,128.202,6868.58984375
2018-11-21T00:00:00,128.201,128.329,128.176,128.26,8632.2001953125
2018-11-21T01:00:00,128.26,128.423,128.177,128.361,11175.900390625
2018-11-21T02:00:00,128.361,128.44,128.344,128.432,8041.0
2018-11-21T03:00:00,128.431,128.48,128.351,128.394,8318.8095703125
2018-11-21T04:00:00,128.395,128.48,128.388,128.479,6132.72998046875
2018-11-21T05:00:00,128.478,128.503,128.415,128.423,7957.740234375
2018-11-21T06:00:00,128.421,128.657,128.387,128.579,8292.669921875
2018-11-21T07:00:00,128.581,128.736,128.544,128.557,9094.490234375
2018-11-21T08:00:00,128.556,128.797,128.535,128.713,12549.5703125
2018-11-21T09:00:00,128.713,128.775,128.52,128.612,11831.73046875
2018-11-21T10:00:00,128.611,128.904,128.592,128.699,13572.8701171875
2018-11-21T11:00:00,128.701,129.078,128.696,128.875,12314.0498046875
2018-11-21T12:00:00,128.875,129.061,128.773,129.02,10742.4404296875
2018-11-21T13:00:00,129.022,129.069,128.823,128.839,12534.1396484375
2018-11-21T14:00:00,128.836,128.898,128.744,128.824,13597.1201171875
2018-11-21T15:00:00,128.826,128.982,128.726,128.753,15002.16015625
2018-11-21T16:00:00,128.755,128.912,128.706,128.834,11051.2001953125
2018-11-21T17:00:00,128.833,128.901,128.694,128.813,11253.3603515625
2018-11-21T18:00:00,128.814,128.859,128.747,128.78,9446.01953125
2018-11-21T19:00:00,128.78,128.852,128.751,128.8,8462.7900390625
2018-11-21T20:00:00,128.799,128.832,128.715,128.728,7951.08984375
2018-11-21T21:00:00,128.734,128.797,128.714,128.719,2690.090087890625
2018-11-21T22:00:00,128.719,128.881,128.66,128.769,5892.580078125
2018-11-21T23:00:00,128.772,128.795,128.705,128.735,10269.509765625
2018-11-22T00:00:00,128.734,128.832,128.711,128.798,8011.7900390625
2018-11-22T01:00:00,128.798,128.814,128.672,128.735,9193.01953125
2018-11-22T02:00:00,128.735,128.837,128.709,128.783,8571.5595703125
2018-11-22T03:00:00,128.783,128.813,128.762,128.763,6087.56982421875
2018-11-22T04:00:00,128.764,128.814,128.741,128.751,4834.2900390625
2018-11-22T05:00:00,128.751,128.833,128.743,128.818,5605.64990234375
2018-11-22T06:00:00,128.817,128.999,128.797,128.924,7587.740234375
2018-11-22T07:00:00,128.924,128.962,128.835,128.851,8623.4404296875
2018-11-22T08:00:00,128.852,128.879,128.699,128.758,9872.08984375
2018-11-22T09:00:00,128.759,128.833,128.731,128.795,9238.6396484375
2018-11-22T10:00:00,128.795,129.1,128.765,128.945,13326.9501953125
2018-11-22T11:00:00,128.945,128.993,128.789,128.981,9176.2998046875
2018-11-22T12:00:00,128.982,128.987,128.831,128.847,8817.73046875
2018-11-22T13:00:00,128.845,128.857,128.788,128.825,7500.4599609375
2018-11-22T14:00:00,128.826,128.914,128.787,128.804,8231.9404296875
2018-11-22T15:00:00,128.805,128.911,128.702,128.87,10721.33984375
2018-11-22T16:00:00,128.87,128.888,128.801,128.875,6968.830078125
2018-11-22T17:00:00,128.875,128.889,128.803,128.873,4909.490234375
2018-11-22T18:00:00,128.873,128.877,128.817,128.863,3925.60009765625
2018-11-22T19:00:00,128.863,128.894,128.791,128.843,12878.01953125
2018-11-22T20:00:00,128.842,128.861,128.813,128.833,6755.7900390625
2018-11-22T21:00:00,128.833,128.867,128.762,128.77,7400.89990234375
2018-11-22T22:00:00,128.757,128.834,128.739,128.8,2333.830078125
2018-11-22T23:00:00,128.8,128.845,128.786,128.832,7074.25
